Status,Sales Tax Year,Selling Period,Sales Tax Quarter,Jurisdiction,NAICS Industry Group,Description,Taxable Sales and Purchases,Jurisdiction Sort Order,Row Update Indicator
F,2017 - 2018,December - February,4,ULSTER,7225,Restaurants and Other Eating Places,56649872,54,54201847225
F,2017 - 2018,December - February,4,WARREN,7225,Restaurants and Other Eating Places,33924839,55,55201847225
F,2017 - 2018,December - February,4,WASHINGTON,7225,Restaurants and Other Eating Places,6966655,56,56201847225
F,2017 - 2018,December - February,4,WAYNE,7225,Restaurants and Other Eating Places,15752541,57,57201847225
F,2017 - 2018,December - February,4,WESTCHESTER,7225,Restaurants and Other Eating Places,411391221,58,58201847225
F,2017 - 2018,December - February,4,WYOMING,7225,Restaurants and Other Eating Places,6258525,59,59201847225
F,2017 - 2018,December - February,4,YATES,7225,Restaurants and Other Eating Places,3338646,60,60201847225
F,2017 - 2018,September - November,3,NY STATE,7225,Restaurants and Other Eating Places,9542310594,1,1201837225
F,2017 - 2018,September - November,3,MCTD,7225,Restaurants and Other Eating Places,7376698413,2,2201837225
F,2017 - 2018,September - November,3,ALBANY,7225,Restaurants and Other Eating Places,151220661,3,3201837225
F,2017 - 2018,September - November,3,ALLEGANY,7225,Restaurants and Other Eating Places,6929266,4,4201837225
F,2017 - 2018,September - November,3,BROOME,7225,Restaurants and Other Eating Places,68973645,5,5201837225
F,2017 - 2018,September - November,3,CATTARAUGUS,7225,Restaurants and Other Eating Places,21389370,6,6201837225
F,2017 - 2018,September - November,3,CAYUGA,7225,Restaurants and Other Eating Places,21333259,7,7201837225
F,2017 - 2018,September - November,3,CHAUTAUQUA,7225,Restaurants and Other Eating Places,38297990,8,8201837225
F,2017 - 2018,September - November,3,CHEMUNG,7225,Restaurants and Other Eating Places,30305761,9,9201837225
F,2017 - 2018,September - November,3,CHENANGO,7225,Restaurants and Other Eating Places,7733510,10,10201837225
F,2017 - 2018,September - November,3,CLINTON,7225,Restaurants and Other Eating Places,25896458,11,11201837225
F,2017 - 2018,September - November,3,COLUMBIA,7225,Restaurants and Other Eating Places,17834407,12,12201837225
F,2017 - 2018,September - November,3,CORTLAND,7225,Restaurants and Other Eating Places,14514955,13,13201837225
F,2017 - 2018,September - November,3,DELAWARE,7225,Restaurants and Other Eating Places,7266992,14,14201837225
F,2017 - 2018,September - November,3,DUTCHESS,7225,Restaurants and Other Eating Places,108820102,15,15201837225
F,2017 - 2018,September - November,3,ERIE,7225,Restaurants and Other Eating Places,393028747,16,16201837225
F,2017 - 2018,September - November,3,ESSEX,7225,Restaurants and Other Eating Places,14456224,17,17201837225
F,2017 - 2018,September - November,3,FRANKLIN,7225,Restaurants and Other Eating Places,8474861,18,18201837225
F,2017 - 2018,September - November,3,FULTON,7225,Restaurants and Other Eating Places,12867077,19,19201837225
F,2017 - 2018,September - November,3,GENESEE,7225,Restaurants and Other Eating Places,21076692,20,20201837225
F,2017 - 2018,September - November,3,GREENE,7225,Restaurants and Other Eating Places,15247187,21,21201837225
F,2017 - 2018,September - November,3,HAMILTON,7225,Restaurants and Other Eating Places,1635112,22,22201837225
F,2017 - 2018,September - November,3,HERKIMER,7225,Restaurants and Other Eating Places,15476472,23,23201837225
F,2017 - 2018,September - November,3,JEFFERSON,7225,Restaurants and Other Eating Places,42027916,24,24201837225
F,2017 - 2018,September - November,3,LEWIS,7225,Restaurants and Other Eating Places,4548877,25,25201837225
F,2017 - 2018,September - November,3,LIVINGSTON,7225,Restaurants and Other Eating Places,17456187,26,26201837225
F,2017 - 2018,September - November,3,MADISON,7225,Restaurants and Other Eating Places,17455047,27,27201837225
F,2017 - 2018,September - November,3,MONROE,7225,Restaurants and Other Eating Places,272969608,28,28201837225
F,2017 - 2018,September - November,3,MONTGOMERY,7225,Restaurants and Other Eating Places,12562730,29,29201837225
F,2017 - 2018,September - November,3,NASSAU,7225,Restaurants and Other Eating Places,627625270,30,30201837225
F,2017 - 2018,September - November,3,NIAGARA,7225,Restaurants and Other Eating Places,70713259,31,31201837225
F,2017 - 2018,September - November,3,NY CITY,7225,Restaurants and Other Eating Places,5310758975,32,32201837225
F,2017 - 2018,September - November,3,ONEIDA,7225,Restaurants and Other Eating Places,70303577,33,33201837225
F,2017 - 2018,September - November,3,ONONDAGA,7225,Restaurants and Other Eating Places,192106460,34,34201837225
F,2017 - 2018,September - November,3,ONTARIO,7225,Restaurants and Other Eating Places,51613311,35,35201837225
F,2017 - 2018,September - November,3,ORANGE,7225,Restaurants and Other Eating Places,133244231,36,36201837225
F,2017 - 2018,September - November,3,ORLEANS,7225,Restaurants and Other Eating Places,6898773,37,37201837225
F,2017 - 2018,September - November,3,OSWEGO,7225,Restaurants and Other Eating Places,17995799,38,38201837225
F,2017 - 2018,September - November,3,OTSEGO,7225,Restaurants and Other Eating Places,19680783,39,39201837225
F,2017 - 2018,September - November,3,PUTNAM,7225,Restaurants and Other Eating Places,25742034,40,40201837225
F,2017 - 2018,September - November,3,RENSSELAER,7225,Restaurants and Other Eating Places,42851526,41,41201837225
F,2017 - 2018,September - November,3,ROCKLAND,7225,Restaurants and Other Eating Places,100858795,42,42201837225
F,2017 - 2018,September - November,3,SARATOGA,7225,Restaurants and Other Eating Places,98412143,43,43201837225
F,2017 - 2018,September - November,3,SCHENECTADY,7225,Restaurants and Other Eating Places,43289490,44,44201837225
F,2017 - 2018,September - November,3,SCHOHARIE,7225,Restaurants and Other Eating Places,5915258,45,45201837225
F,2017 - 2018,September - November,3,SCHUYLER,7225,Restaurants and Other Eating Places,5475841,46,46201837225
F,2017 - 2018,September - November,3,SENECA,7225,Restaurants and Other Eating Places,9966811,47,47201837225
F,2017 - 2018,September - November,3,ST LAWRENCE,7225,Restaurants and Other Eating Places,24271838,48,48201837225
F,2017 - 2018,September - November,3,STEUBEN,7225,Restaurants and Other Eating Places,24271709,49,49201837225
F,2017 - 2018,September - November,3,SUFFOLK,7225,Restaurants and Other Eating Places,656464886,50,50201837225
F,2017 - 2018,September - November,3,SULLIVAN,7225,Restaurants and Other Eating Places,15151727,51,51201837225
F,2017 - 2018,September - November,3,TIOGA,7225,Restaurants and Other Eating Places,8058053,52,52201837225
F,2017 - 2018,September - November,3,TOMPKINS,7225,Restaurants and Other Eating Places,41028147,53,53201837225
F,2017 - 2018,September - November,3,ULSTER,7225,Restaurants and Other Eating Places,65284086,54,54201837225
F,2017 - 2018,September - November,3,WARREN,7225,Restaurants and Other Eating Places,44195990,55,55201837225
F,2017 - 2018,September - November,3,WASHINGTON,7225,Restaurants and Other Eating Places,7531162,56,56201837225
F,2017 - 2018,September - November,3,WAYNE,7225,Restaurants and Other Eating Places,17077398,57,57201837225
F,2017 - 2018,September - November,3,WESTCHESTER,7225,Restaurants and Other Eating Places,414350261,58,58201837225
F,2017 - 2018,September - November,3,WYOMING,7225,Restaurants and Other Eating Places,8452961,59,59201837225
F,2017 - 2018,September - November,3,YATES,7225,Restaurants and Other Eating Places,4629117,60,60201837225
F,2017 - 2018,June - August,2,NY STATE,7225,Restaurants and Other Eating Places,9866916747,1,1201827225
F,2017 - 2018,June - August,2,MCTD,7225,Restaurants and Other Eating Places,7467656486,2,2201827225
F,2017 - 2018,June - August,2,ALBANY,7225,Restaurants and Other Eating Places,153419198,3,3201827225
F,2017 - 2018,June - August,2,ALLEGANY,7225,Restaurants and Other Eating Places,7749026,4,4201827225
F,2017 - 2018,June - August,2,BROOME,7225,Restaurants and Other Eating Places,69937061,5,5201827225
F,2017 - 2018,June - August,2,CATTARAUGUS,7225,Restaurants and Other Eating Places,22013411,6,6201827225
F,2017 - 2018,June - August,2,CAYUGA,7225,Restaurants and Other Eating Places,23779060,7,7201827225
F,2017 - 2018,June - August,2,CHAUTAUQUA,7225,Restaurants and Other Eating Places,48573926,8,8201827225
F,2017 - 2018,June - August,2,CHEMUNG,7225,Restaurants and Other Eating Places,31053628,9,9201827225
F,2017 - 2018,June - August,2,CHENANGO,7225,Restaurants and Other Eating Places,8702472,10,10201827225
F,2017 - 2018,June - August,2,CLINTON,7225,Restaurants and Other Eating Places,28733600,11,11201827225
F,2017 - 2018,June - August,2,COLUMBIA,7225,Restaurants and Other Eating Places,20066667,12,12201827225
F,2017 - 2018,June - August,2,CORTLAND,7225,Restaurants and Other Eating Places,14617061,13,13201827225
F,2017 - 2018,June - August,2,DELAWARE,7225,Restaurants and Other Eating Places,8344069,14,14201827225
F,2017 - 2018,June - August,2,DUTCHESS,7225,Restaurants and Other Eating Places,110909820,15,15201827225
F,2017 - 2018,June - August,2,ERIE,7225,Restaurants and Other Eating Places,424948517,16,16201827225
F,2017 - 2018,June - August,2,ESSEX,7225,Restaurants and Other Eating Places,22949414,17,17201827225
F,2017 - 2018,June - August,2,FRANKLIN,7225,Restaurants and Other Eating Places,10566856,18,18201827225
F,2017 - 2018,June - August,2,FULTON,7225,Restaurants and Other Eating Places,15046356,19,19201827225
F,2017 - 2018,June - August,2,GENESEE,7225,Restaurants and Other Eating Places,23637380,20,20201827225
F,2017 - 2018,June - August,2,GREENE,7225,Restaurants and Other Eating Places,17194936,21,21201827225
F,2017 - 2018,June - August,2,HAMILTON,7225,Restaurants and Other Eating Places,3956429,22,22201827225
F,2017 - 2018,June - August,2,HERKIMER,7225,Restaurants and Other Eating Places,19361524,23,23201827225
F,2017 - 2018,June - August,2,JEFFERSON,7225,Restaurants and Other Eating Places,53285059,24,24201827225
F,2017 - 2018,June - August,2,LEWIS,7225,Restaurants and Other Eating Places,5307401,25,25201827225
F,2017 - 2018,June - August,2,LIVINGSTON,7225,Restaurants and Other Eating Places,18880796,26,26201827225
F,2017 - 2018,June - August,2,MADISON,7225,Restaurants and Other Eating Places,18831911,27,27201827225
F,2017 - 2018,June - August,2,MONROE,7225,Restaurants and Other Eating Places,285304376,28,28201827225
F,2017 - 2018,June - August,2,MONTGOMERY,7225,Restaurants and Other Eating Places,13618745,29,29201827225
F,2017 - 2018,June - August,2,NASSAU,7225,Restaurants and Other Eating Places,685717225,30,30201827225
F,2017 - 2018,June - August,2,NIAGARA,7225,Restaurants and Other Eating Places,85388049,31,31201827225
F,2017 - 2018,June - August,2,NY CITY,7225,Restaurants and Other Eating Places,5119899949,32,32201827225
F,2017 - 2018,June - August,2,ONEIDA,7225,Restaurants and Other Eating Places,75466058,33,33201827225
F,2017 - 2018,June - August,2,ONONDAGA,7225,Restaurants and Other Eating Places,198032110,34,34201827225
F,2017 - 2018,June - August,2,ONTARIO,7225,Restaurants and Other Eating Places,56051729,35,35201827225
F,2017 - 2018,June - August,2,ORANGE,7225,Restaurants and Other Eating Places,144803526,36,36201827225
F,2017 - 2018,June - August,2,ORLEANS,7225,Restaurants and Other Eating Places,7349156,37,37201827225
F,2017 - 2018,June - August,2,OSWEGO,7225,Restaurants and Other Eating Places,21251548,38,38201827225
F,2017 - 2018,June - August,2,OTSEGO,7225,Restaurants and Other Eating Places,28642130,39,39201827225
F,2017 - 2018,June - August,2,PUTNAM,7225,Restaurants and Other Eating Places,27800890,40,40201827225
F,2017 - 2018,June - August,2,RENSSELAER,7225,Restaurants and Other Eating Places,44165264,41,41201827225
F,2017 - 2018,June - August,2,ROCKLAND,7225,Restaurants and Other Eating Places,109287708,42,42201827225
F,2017 - 2018,June - August,2,SARATOGA,7225,Restaurants and Other Eating Places,122555247,43,43201827225
F,2017 - 2018,June - August,2,SCHENECTADY,7225,Restaurants and Other Eating Places,44829654,44,44201827225
F,2017 - 2018,June - August,2,SCHOHARIE,7225,Restaurants and Other Eating Places,6479127,45,45201827225
F,2017 - 2018,June - August,2,SCHUYLER,7225,Restaurants and Other Eating Places,7680756,46,46201827225
F,2017 - 2018,June - August,2,SENECA,7225,Restaurants and Other Eating Places,12187419,47,47201827225
F,2017 - 2018,June - August,2,ST LAWRENCE,7225,Restaurants and Other Eating Places,23876910,48,48201827225
F,2017 - 2018,June - August,2,STEUBEN,7225,Restaurants and Other Eating Places,28380426,49,49201827225
F,2017 - 2018,June - August,2,SUFFOLK,7225,Restaurants and Other Eating Places,837534708,50,50201827225
F,2017 - 2018,June - August,2,SULLIVAN,7225,Restaurants and Other Eating Places,21278385,51,51201827225
F,2017 - 2018,June - August,2,TIOGA,7225,Restaurants and Other Eating Places,9101083,52,52201827225
F,2017 - 2018,June - August,2,TOMPKINS,7225,Restaurants and Other Eating Places,39301103,53,53201827225
F,2017 - 2018,June - August,2,ULSTER,7225,Restaurants and Other Eating Places,73574238,54,54201827225
F,2017 - 2018,June - August,2,WARREN,7225,Restaurants and Other Eating Places,70423626,55,55201827225
F,2017 - 2018,June - August,2,WASHINGTON,7225,Restaurants and Other Eating Places,8499277,56,56201827225
F,2017 - 2018,June - August,2,WAYNE,7225,Restaurants and Other Eating Places,19994679,57,57201827225
F,2017 - 2018,June - August,2,WESTCHESTER,7225,Restaurants and Other Eating Places,433244613,58,58201827225
F,2017 - 2018,June - August,2,WYOMING,7225,Restaurants and Other Eating Places,10249062,59,59201827225
F,2017 - 2018,June - August,2,YATES,7225,Restaurants and Other Eating Places,5850833,60,60201827225
F,2017 - 2018,March - May,1,NY STATE,7225,Restaurants and Other Eating Places,9468928801,1,1201817225
F,2017 - 2018,March - May,1,MCTD,7225,Restaurants and Other Eating Places,7317515492,2,2201817225
F,2017 - 2018,March - May,1,ALBANY,7225,Restaurants and Other Eating Places,157512895,3,3201817225
F,2017 - 2018,March - May,1,ALLEGANY,7225,Restaurants and Other Eating Places,7271712,4,4201817225
F,2017 - 2018,March - May,1,BROOME,7225,Restaurants and Other Eating Places,69862953,5,5201817225
F,2017 - 2018,March - May,1,CATTARAUGUS,7225,Restaurants and Other Eating Places,20208778,6,6201817225
F,2017 - 2018,March - May,1,CAYUGA,7225,Restaurants and Other Eating Places,19904241,7,7201817225
F,2017 - 2018,March - May,1,CHAUTAUQUA,7225,Restaurants and Other Eating Places,38014387,8,8201817225
F,2017 - 2018,March - May,1,CHEMUNG,7225,Restaurants and Other Eating Places,30186842,9,9201817225
F,2017 - 2018,March - May,1,CHENANGO,7225,Restaurants and Other Eating Places,8023334,10,10201817225
F,2017 - 2018,March - May,1,CLINTON,7225,Restaurants and Other Eating Places,25410895,11,11201817225
F,2017 - 2018,March - May,1,COLUMBIA,7225,Restaurants and Other Eating Places,16484426,12,12201817225
F,2017 - 2018,March - May,1,CORTLAND,7225,Restaurants and Other Eating Places,14186897,13,13201817225
F,2017 - 2018,March - May,1,DELAWARE,7225,Restaurants and Other Eating Places,6841559,14,14201817225
F,2017 - 2018,March - May,1,DUTCHESS,7225,Restaurants and Other Eating Places,104862906,15,15201817225
F,2017 - 2018,March - May,1,ERIE,7225,Restaurants and Other Eating Places,401228366,16,16201817225
F,2017 - 2018,March - May,1,ESSEX,7225,Restaurants and Other Eating Places,10146912,17,17201817225
F,2017 - 2018,March - May,1,FRANKLIN,7225,Restaurants and Other Eating Places,7950743,18,18201817225
F,2017 - 2018,March - May,1,FULTON,7225,Restaurants and Other Eating Places,13041321,19,19201817225
F,2017 - 2018,March - May,1,GENESEE,7225,Restaurants and Other Eating Places,20695585,20,20201817225
F,2017 - 2018,March - May,1,GREENE,7225,Restaurants and Other Eating Places,12978459,21,21201817225
F,2017 - 2018,March - May,1,HAMILTON,7225,Restaurants and Other Eating Places,720099,22,22201817225
F,2017 - 2018,March - May,1,HERKIMER,7225,Restaurants and Other Eating Places,13026009,23,23201817225
F,2017 - 2018,March - May,1,JEFFERSON,7225,Restaurants and Other Eating Places,41137245,24,24201817225
F,2017 - 2018,March - May,1,LEWIS,7225,Restaurants and Other Eating Places,4524584,25,25201817225
F,2017 - 2018,March - May,1,LIVINGSTON,7225,Restaurants and Other Eating Places,17093046,26,26201817225
