Status,Sales Tax Year,Selling Period,Sales Tax Quarter,Jurisdiction,NAICS Industry Group,Description,Taxable Sales and Purchases,Jurisdiction Sort Order,Row Update Indicator
P,2019 - 2020,September - November,3,ONEIDA,4441,Building Material and Supplies Dealers,55053370,33,33202034441
P,2019 - 2020,September - November,3,ONONDAGA,4441,Building Material and Supplies Dealers,112309560,34,34202034441
P,2019 - 2020,September - November,3,ONTARIO,4441,Building Material and Supplies Dealers,36630847,35,35202034441
P,2019 - 2020,September - November,3,ORANGE,4441,Building Material and Supplies Dealers,95947126,36,36202034441
P,2019 - 2020,September - November,3,ORLEANS,4441,Building Material and Supplies Dealers,4520435,37,37202034441
P,2019 - 2020,September - November,3,OSWEGO,4441,Building Material and Supplies Dealers,12228188,38,38202034441
P,2019 - 2020,September - November,3,OTSEGO,4441,Building Material and Supplies Dealers,19989003,39,39202034441
P,2019 - 2020,September - November,3,PUTNAM,4441,Building Material and Supplies Dealers,27073494,40,40202034441
P,2019 - 2020,September - November,3,RENSSELAER,4441,Building Material and Supplies Dealers,31982344,41,41202034441
P,2019 - 2020,September - November,3,ROCKLAND,4441,Building Material and Supplies Dealers,65586432,42,42202034441
P,2019 - 2020,September - November,3,SARATOGA,4441,Building Material and Supplies Dealers,75298934,43,43202034441
P,2019 - 2020,September - November,3,SCHENECTADY,4441,Building Material and Supplies Dealers,34292297,44,44202034441
P,2019 - 2020,September - November,3,SCHOHARIE,4441,Building Material and Supplies Dealers,3207066,45,45202034441
P,2019 - 2020,September - November,3,SCHUYLER,4441,Building Material and Supplies Dealers,2086743,46,46202034441
P,2019 - 2020,September - November,3,SENECA,4441,Building Material and Supplies Dealers,10239887,47,47202034441
P,2019 - 2020,September - November,3,ST LAWRENCE,4441,Building Material and Supplies Dealers,32147069,48,48202034441
P,2019 - 2020,September - November,3,STEUBEN,4441,Building Material and Supplies Dealers,28413525,49,49202034441
P,2019 - 2020,September - November,3,SUFFOLK,4441,Building Material and Supplies Dealers,488517337,50,50202034441
P,2019 - 2020,September - November,3,SULLIVAN,4441,Building Material and Supplies Dealers,20993211,51,51202034441
P,2019 - 2020,September - November,3,TIOGA,4441,Building Material and Supplies Dealers,4839853,52,52202034441
P,2019 - 2020,September - November,3,TOMPKINS,4441,Building Material and Supplies Dealers,22814441,53,53202034441
P,2019 - 2020,September - November,3,ULSTER,4441,Building Material and Supplies Dealers,52506447,54,54202034441
P,2019 - 2020,September - November,3,WARREN,4441,Building Material and Supplies Dealers,34384724,55,55202034441
P,2019 - 2020,September - November,3,WASHINGTON,4441,Building Material and Supplies Dealers,10388247,56,56202034441
P,2019 - 2020,September - November,3,WAYNE,4441,Building Material and Supplies Dealers,18726936,57,57202034441
P,2019 - 2020,September - November,3,WESTCHESTER,4441,Building Material and Supplies Dealers,230316112,58,58202034441
P,2019 - 2020,September - November,3,WYOMING,4441,Building Material and Supplies Dealers,6265310,59,59202034441
P,2019 - 2020,September - November,3,YATES,4441,Building Material and Supplies Dealers,6774049,60,60202034441
P,2019 - 2020,June - August,2,NY STATE,4441,Building Material and Supplies Dealers,4066316991,1,1202024441
P,2019 - 2020,June - August,2,MCTD,4441,Building Material and Supplies Dealers,2375556674,2,2202024441
P,2019 - 2020,June - August,2,ALBANY,4441,Building Material and Supplies Dealers,85160803,3,3202024441
P,2019 - 2020,June - August,2,ALLEGANY,4441,Building Material and Supplies Dealers,5801906,4,4202024441
P,2019 - 2020,June - August,2,BROOME,4441,Building Material and Supplies Dealers,48372503,5,5202024441
P,2019 - 2020,June - August,2,CATTARAUGUS,4441,Building Material and Supplies Dealers,20849487,6,6202024441
P,2019 - 2020,June - August,2,CAYUGA,4441,Building Material and Supplies Dealers,21186829,7,7202024441
P,2019 - 2020,June - August,2,CHAUTAUQUA,4441,Building Material and Supplies Dealers,34227201,8,8202024441
P,2019 - 2020,June - August,2,CHEMUNG,4441,Building Material and Supplies Dealers,23194056,9,9202024441
P,2019 - 2020,June - August,2,CHENANGO,4441,Building Material and Supplies Dealers,10999828,10,10202024441
P,2019 - 2020,June - August,2,CLINTON,4441,Building Material and Supplies Dealers,28279922,11,11202024441
P,2019 - 2020,June - August,2,COLUMBIA,4441,Building Material and Supplies Dealers,26116237,12,12202024441
P,2019 - 2020,June - August,2,CORTLAND,4441,Building Material and Supplies Dealers,16975445,13,13202024441
P,2019 - 2020,June - August,2,DELAWARE,4441,Building Material and Supplies Dealers,14208542,14,14202024441
P,2019 - 2020,June - August,2,DUTCHESS,4441,Building Material and Supplies Dealers,83440878,15,15202024441
P,2019 - 2020,June - August,2,ERIE,4441,Building Material and Supplies Dealers,222038712,16,16202024441
P,2019 - 2020,June - August,2,ESSEX,4441,Building Material and Supplies Dealers,16401799,17,17202024441
P,2019 - 2020,June - August,2,FRANKLIN,4441,Building Material and Supplies Dealers,14278347,18,18202024441
P,2019 - 2020,June - August,2,FULTON,4441,Building Material and Supplies Dealers,12501352,19,19202024441
P,2019 - 2020,June - August,2,GENESEE,4441,Building Material and Supplies Dealers,15956821,20,20202024441
P,2019 - 2020,June - August,2,GREENE,4441,Building Material and Supplies Dealers,23219438,21,21202024441
P,2019 - 2020,June - August,2,HAMILTON,4441,Building Material and Supplies Dealers,2423017,22,22202024441
P,2019 - 2020,June - August,2,HERKIMER,4441,Building Material and Supplies Dealers,14501245,23,23202024441
P,2019 - 2020,June - August,2,JEFFERSON,4441,Building Material and Supplies Dealers,40883192,24,24202024441
P,2019 - 2020,June - August,2,LEWIS,4441,Building Material and Supplies Dealers,6750803,25,25202024441
P,2019 - 2020,June - August,2,LIVINGSTON,4441,Building Material and Supplies Dealers,10645213,26,26202024441
P,2019 - 2020,June - August,2,MADISON,4441,Building Material and Supplies Dealers,20711609,27,27202024441
P,2019 - 2020,June - August,2,MONROE,4441,Building Material and Supplies Dealers,162590052,28,28202024441
P,2019 - 2020,June - August,2,MONTGOMERY,4441,Building Material and Supplies Dealers,20766300,29,29202024441
P,2019 - 2020,June - August,2,NASSAU,4441,Building Material and Supplies Dealers,325356101,30,30202024441
P,2019 - 2020,June - August,2,NIAGARA,4441,Building Material and Supplies Dealers,48258109,31,31202024441
P,2019 - 2020,June - August,2,NY CITY,4441,Building Material and Supplies Dealers,967094115,32,32202024441
P,2019 - 2020,June - August,2,ONEIDA,4441,Building Material and Supplies Dealers,61076642,33,33202024441
P,2019 - 2020,June - August,2,ONONDAGA,4441,Building Material and Supplies Dealers,130792206,34,34202024441
P,2019 - 2020,June - August,2,ONTARIO,4441,Building Material and Supplies Dealers,40408313,35,35202024441
P,2019 - 2020,June - August,2,ORANGE,4441,Building Material and Supplies Dealers,105289563,36,36202024441
P,2019 - 2020,June - August,2,ORLEANS,4441,Building Material and Supplies Dealers,4631511,37,37202024441
P,2019 - 2020,June - August,2,OSWEGO,4441,Building Material and Supplies Dealers,12890409,38,38202024441
P,2019 - 2020,June - August,2,OTSEGO,4441,Building Material and Supplies Dealers,23364500,39,39202024441
P,2019 - 2020,June - August,2,PUTNAM,4441,Building Material and Supplies Dealers,29830934,40,40202024441
P,2019 - 2020,June - August,2,RENSSELAER,4441,Building Material and Supplies Dealers,34973474,41,41202024441
P,2019 - 2020,June - August,2,ROCKLAND,4441,Building Material and Supplies Dealers,72312669,42,42202024441
P,2019 - 2020,June - August,2,SARATOGA,4441,Building Material and Supplies Dealers,83252067,43,43202024441
P,2019 - 2020,June - August,2,SCHENECTADY,4441,Building Material and Supplies Dealers,37792518,44,44202024441
P,2019 - 2020,June - August,2,SCHOHARIE,4441,Building Material and Supplies Dealers,3653098,45,45202024441
P,2019 - 2020,June - August,2,SCHUYLER,4441,Building Material and Supplies Dealers,2184406,46,46202024441
P,2019 - 2020,June - August,2,SENECA,4441,Building Material and Supplies Dealers,11404283,47,47202024441
P,2019 - 2020,June - August,2,ST LAWRENCE,4441,Building Material and Supplies Dealers,35003452,48,48202024441
P,2019 - 2020,June - August,2,STEUBEN,4441,Building Material and Supplies Dealers,31173522,49,49202024441
P,2019 - 2020,June - August,2,SUFFOLK,4441,Building Material and Supplies Dealers,545962263,50,50202024441
P,2019 - 2020,June - August,2,SULLIVAN,4441,Building Material and Supplies Dealers,26371368,51,51202024441
P,2019 - 2020,June - August,2,TIOGA,4441,Building Material and Supplies Dealers,5669764,52,52202024441
P,2019 - 2020,June - August,2,TOMPKINS,4441,Building Material and Supplies Dealers,27272054,53,53202024441
P,2019 - 2020,June - August,2,ULSTER,4441,Building Material and Supplies Dealers,57612015,54,54202024441
P,2019 - 2020,June - August,2,WARREN,4441,Building Material and Supplies Dealers,38991447,55,55202024441
P,2019 - 2020,June - August,2,WASHINGTON,4441,Building Material and Supplies Dealers,10858185,56,56202024441
P,2019 - 2020,June - August,2,WAYNE,4441,Building Material and Supplies Dealers,20352709,57,57202024441
P,2019 - 2020,June - August,2,WESTCHESTER,4441,Building Material and Supplies Dealers,246658157,58,58202024441
P,2019 - 2020,June - August,2,WYOMING,4441,Building Material and Supplies Dealers,7414122,59,59202024441
P,2019 - 2020,June - August,2,YATES,4441,Building Material and Supplies Dealers,7517000,60,60202024441
P,2019 - 2020,March - May,1,NY STATE,4441,Building Material and Supplies Dealers,3898947895,1,1202014441
P,2019 - 2020,March - May,1,MCTD,4441,Building Material and Supplies Dealers,2388080435,2,2202014441
P,2019 - 2020,March - May,1,ALBANY,4441,Building Material and Supplies Dealers,82410283,3,3202014441
P,2019 - 2020,March - May,1,ALLEGANY,4441,Building Material and Supplies Dealers,4894420,4,4202014441
P,2019 - 2020,March - May,1,BROOME,4441,Building Material and Supplies Dealers,45172634,5,5202014441
P,2019 - 2020,March - May,1,CATTARAUGUS,4441,Building Material and Supplies Dealers,17725952,6,6202014441
P,2019 - 2020,March - May,1,CAYUGA,4441,Building Material and Supplies Dealers,19382574,7,7202014441
P,2019 - 2020,March - May,1,CHAUTAUQUA,4441,Building Material and Supplies Dealers,29447047,8,8202014441
P,2019 - 2020,March - May,1,CHEMUNG,4441,Building Material and Supplies Dealers,20751631,9,9202014441
P,2019 - 2020,March - May,1,CHENANGO,4441,Building Material and Supplies Dealers,9129242,10,10202014441
P,2019 - 2020,March - May,1,CLINTON,4441,Building Material and Supplies Dealers,22193976,11,11202014441
P,2019 - 2020,March - May,1,COLUMBIA,4441,Building Material and Supplies Dealers,21991881,12,12202014441
P,2019 - 2020,March - May,1,CORTLAND,4441,Building Material and Supplies Dealers,14358450,13,13202014441
P,2019 - 2020,March - May,1,DELAWARE,4441,Building Material and Supplies Dealers,11901669,14,14202014441
P,2019 - 2020,March - May,1,DUTCHESS,4441,Building Material and Supplies Dealers,85438273,15,15202014441
P,2019 - 2020,March - May,1,ERIE,4441,Building Material and Supplies Dealers,206206261,16,16202014441
P,2019 - 2020,March - May,1,ESSEX,4441,Building Material and Supplies Dealers,11469191,17,17202014441
P,2019 - 2020,March - May,1,FRANKLIN,4441,Building Material and Supplies Dealers,10085201,18,18202014441
P,2019 - 2020,March - May,1,FULTON,4441,Building Material and Supplies Dealers,9885987,19,19202014441
P,2019 - 2020,March - May,1,GENESEE,4441,Building Material and Supplies Dealers,15068249,20,20202014441
P,2019 - 2020,March - May,1,GREENE,4441,Building Material and Supplies Dealers,20172151,21,21202014441
P,2019 - 2020,March - May,1,HAMILTON,4441,Building Material and Supplies Dealers,1566312,22,22202014441
P,2019 - 2020,March - May,1,HERKIMER,4441,Building Material and Supplies Dealers,12451618,23,23202014441
P,2019 - 2020,March - May,1,JEFFERSON,4441,Building Material and Supplies Dealers,32981045,24,24202014441
P,2019 - 2020,March - May,1,LEWIS,4441,Building Material and Supplies Dealers,4797552,25,25202014441
P,2019 - 2020,March - May,1,LIVINGSTON,4441,Building Material and Supplies Dealers,8973751,26,26202014441
P,2019 - 2020,March - May,1,MADISON,4441,Building Material and Supplies Dealers,17806998,27,27202014441
P,2019 - 2020,March - May,1,MONROE,4441,Building Material and Supplies Dealers,149464126,28,28202014441
P,2019 - 2020,March - May,1,MONTGOMERY,4441,Building Material and Supplies Dealers,18754173,29,29202014441
P,2019 - 2020,March - May,1,NASSAU,4441,Building Material and Supplies Dealers,326591925,30,30202014441
P,2019 - 2020,March - May,1,NIAGARA,4441,Building Material and Supplies Dealers,45155921,31,31202014441
P,2019 - 2020,March - May,1,NY CITY,4441,Building Material and Supplies Dealers,954689214,32,32202014441
P,2019 - 2020,March - May,1,ONEIDA,4441,Building Material and Supplies Dealers,53534784,33,33202014441
P,2019 - 2020,March - May,1,ONONDAGA,4441,Building Material and Supplies Dealers,114549588,34,34202014441
P,2019 - 2020,March - May,1,ONTARIO,4441,Building Material and Supplies Dealers,37595547,35,35202014441
P,2019 - 2020,March - May,1,ORANGE,4441,Building Material and Supplies Dealers,102054652,36,36202014441
P,2019 - 2020,March - May,1,ORLEANS,4441,Building Material and Supplies Dealers,4063843,37,37202014441
P,2019 - 2020,March - May,1,OSWEGO,4441,Building Material and Supplies Dealers,10558129,38,38202014441
P,2019 - 2020,March - May,1,OTSEGO,4441,Building Material and Supplies Dealers,20266317,39,39202014441
P,2019 - 2020,March - May,1,PUTNAM,4441,Building Material and Supplies Dealers,29945603,40,40202014441
P,2019 - 2020,March - May,1,RENSSELAER,4441,Building Material and Supplies Dealers,31485432,41,41202014441
P,2019 - 2020,March - May,1,ROCKLAND,4441,Building Material and Supplies Dealers,70969162,42,42202014441
P,2019 - 2020,March - May,1,SARATOGA,4441,Building Material and Supplies Dealers,78443606,43,43202014441
P,2019 - 2020,March - May,1,SCHENECTADY,4441,Building Material and Supplies Dealers,35882258,44,44202014441
P,2019 - 2020,March - May,1,SCHOHARIE,4441,Building Material and Supplies Dealers,3196219,45,45202014441
P,2019 - 2020,March - May,1,SCHUYLER,4441,Building Material and Supplies Dealers,2059701,46,46202014441
P,2019 - 2020,March - May,1,SENECA,4441,Building Material and Supplies Dealers,10396129,47,47202014441
P,2019 - 2020,March - May,1,ST LAWRENCE,4441,Building Material and Supplies Dealers,30107742,48,48202014441
P,2019 - 2020,March - May,1,STEUBEN,4441,Building Material and Supplies Dealers,27946075,49,49202014441
P,2019 - 2020,March - May,1,SUFFOLK,4441,Building Material and Supplies Dealers,576024924,50,50202014441
P,2019 - 2020,March - May,1,SULLIVAN,4441,Building Material and Supplies Dealers,21079233,51,51202014441
P,2019 - 2020,March - May,1,TIOGA,4441,Building Material and Supplies Dealers,4123987,52,52202014441
P,2019 - 2020,March - May,1,TOMPKINS,4441,Building Material and Supplies Dealers,24696363,53,53202014441
P,2019 - 2020,March - May,1,ULSTER,4441,Building Material and Supplies Dealers,53238742,54,54202014441
